time,I_bus_1,I_bus_2,I_bus_3
1.2995,6.6126,12.237,18.641
1.3003,6.59,12.256,18.645
1.3014,6.5969,12.25,18.644
1.3026,6.6516,12.203,18.635
1.3037,6.7105,12.155,18.625
1.3045,6.6373,12.215,18.637
1.3054,6.5905,12.255,18.645
1.3063,6.5844,12.26,18.647
1.3075,6.6115,12.237,18.642
1.3087,6.6956,12.166,18.628
1.3096,6.6784,12.181,18.631
1.3104,6.601,12.245,18.644
1.3113,6.5786,12.264,18.648
1.3124,6.5865,12.257,18.647
1.3136,6.6473,12.206,18.637
1.3145,6.5991,12.246,18.645
1.3153,6.5765,12.265,18.649
1.3164,6.5835,12.259,18.648
1.3176,6.6382,12.213,18.639
1.3187,6.6971,12.164,18.629
1.3195,6.624,12.224,18.642
1.3204,6.5773,12.264,18.65
1.3213,6.5712,12.269,18.651
1.3225,6.5983,12.246,18.646
1.3236,6.6824,12.175,18.632
1.3246,6.6653,12.19,18.635
1.3254,6.5879,12.254,18.649
1.3263,6.5656,12.273,18.652
1.3274,6.5735,12.266,18.651
1.3286,6.6343,12.215,18.641
1.3294,6.5862,12.255,18.65
1.3303,6.5636,12.274,18.653
1.3314,6.5707,12.268,18.652
1.3326,6.6254,12.222,18.643
1.3336,6.6842,12.173,18.633
1.3345,6.6113,12.233,18.646
1.3353,6.5646,12.273,18.654
1.3363,6.5585,12.278,18.655
1.3375,6.5857,12.255,18.651
1.3386,6.6698,12.184,18.636
1.3396,6.6527,12.199,18.639
1.3404,6.5754,12.263,18.653
1.3413,6.5532,12.282,18.656
1.3424,6.5611,12.275,18.655
1.3436,6.6219,12.223,18.645
1.3444,6.5738,12.264,18.653
1.3453,6.5513,12.283,18.657
1.3464,6.5584,12.277,18.656
1.3476,6.6131,12.23,18.647
1.3486,6.6719,12.181,18.637
1.3495,6.5991,12.242,18.65
1.3503,6.5525,12.281,18.658
1.3513,6.5464,12.286,18.659
1.3524,6.5736,12.263,18.654
1.3536,6.6577,12.192,18.64
1.3546,6.6406,12.207,18.643
1.3554,6.5634,12.271,18.656
1.3563,6.5412,12.29,18.66
1.3573,6.5492,12.283,18.659
1.3586,6.61,12.232,18.649
1.3594,6.562,12.272,18.657
1.3603,6.5396,12.291,18.661
1.3613,6.5466,12.285,18.66
1.3625,6.6013,12.238,18.651
1.3636,6.6602,12.19,18.641
1.3645,6.5874,12.25,18.653
1.3653,6.5409,12.289,18.661
1.3663,6.5349,12.295,18.663
1.3674,6.562,12.271,18.658
1.3686,6.6461,12.2,18.644
1.3696,6.6291,12.215,18.647
1.3704,6.552,12.279,18.66
1.3713,6.5298,12.298,18.664
1.3723,6.5378,12.291,18.663
1.3735,6.5986,12.24,18.652
1.3744,6.5507,12.28,18.661
1.3753,6.5283,12.299,18.665
1.3763,6.5354,12.293,18.664
1.3775,6.5901,12.246,18.654
1.3786,6.6489,12.197,18.644
1.3795,6.5762,12.258,18.657
1.3803,6.5297,12.297,18.665
1.3813,6.5238,12.302,18.666
1.3824,6.551,12.279,18.662
1.3836,6.635,12.208,18.647
1.3846,6.618,12.223,18.65
1.3854,6.541,12.287,18.664
1.3863,6.5189,12.306,18.667
1.3873,6.5269,12.299,18.666
1.3885,6.5877,12.247,18.656
1.3894,6.5398,12.288,18.664
1.3903,6.5175,12.307,18.668
1.3913,6.5246,12.301,18.667
1.3925,6.5793,12.254,18.658
1.3936,6.6382,12.205,18.648
1.3945,6.5655,12.265,18.66
1.3953,6.5191,12.305,18.668
1.3963,6.5132,12.31,18.669
1.3974,6.5404,12.287,18.665
1.3986,6.6244,12.215,18.651
1.3996,6.6075,12.23,18.654
1.4004,6.5305,12.295,18.667
1.4012,6.5085,12.313,18.671
1.4023,6.5165,12.306,18.67
1.4035,6.5773,12.255,18.659
1.4044,6.5294,12.295,18.668
1.4053,6.5071,12.314,18.672
1.4063,6.5143,12.308,18.67
1.4075,6.569,12.261,18.661
1.4086,6.6279,12.212,18.651
1.4095,6.5553,12.273,18.663
1.4103,6.5089,12.312,18.672
1.4112,6.503,12.317,18.673
1.4124,6.5302,12.294,18.668
1.4136,6.6143,12.222,18.654
1.4145,6.5974,12.237,18.657
1.4154,6.5205,12.302,18.67
1.4162,6.4985,12.32,18.674
1.4173,6.5065,12.314,18.673
1.4185,6.5673,12.262,18.662
1.4194,6.5195,12.302,18.671
1.4202,6.4973,12.321,18.675
1.4213,6.5045,12.315,18.674
1.4225,6.5592,12.268,18.664
1.4236,6.618,12.219,18.654
1.4245,6.5455,12.28,18.667
1.4253,6.4992,12.319,18.675
1.4262,6.4933,12.324,18.676
1.4274,6.5205,12.301,18.671
1.4286,6.6045,12.229,18.657
1.4295,6.5877,12.244,18.66
1.4303,6.5108,12.308,18.673
1.4312,6.4889,12.327,18.677
1.4323,6.497,12.32,18.676
1.4335,6.5577,12.268,18.665
1.4344,6.51,12.309,18.674
1.4352,6.4878,12.328,18.678
1.4363,6.495,12.322,18.676
1.4375,6.5497,12.275,18.667
1.4386,6.6085,12.226,18.657
1.4394,6.5361,12.286,18.67
1.4403,6.4898,12.326,18.678
1.4412,6.484,12.331,18.679
1.4424,6.5112,12.307,18.674
1.4435,6.5952,12.236,18.66
1.4445,6.5784,12.251,18.663
1.4453,6.5016,12.315,18.676
1.4462,6.4797,12.334,18.68
1.4473,6.4878,12.327,18.679
1.4485,6.5486,12.275,18.668
1.4493,6.5009,12.315,18.677
1.4502,6.4787,12.334,18.681
1.4513,6.486,12.328,18.679
1.4525,6.5406,12.281,18.67
1.4535,6.5995,12.232,18.66
1.4544,6.5271,12.293,18.672
1.4552,6.4809,12.332,18.68
1.4562,6.4751,12.337,18.682
1.4574,6.5023,12.314,18.677
1.4585,6.5863,12.242,18.663
1.4595,6.5695,12.257,18.666
1.4603,6.4928,12.321,18.679
1.4612,6.4709,12.34,18.683
1.4622,6.479,12.333,18.681
1.4635,6.5398,12.281,18.671
1.4643,6.4922,12.322,18.679
1.4652,6.47,12.341,18.683
1.4662,6.4773,12.334,18.682
1.4674,6.532,12.287,18.673
1.4685,6.5908,12.238,18.663
1.4694,6.5185,12.299,18.675
1.4702,6.4723,12.338,18.683
1.4712,6.4665,12.343,18.684
1.4723,6.4938,12.32,18.68
1.4735,6.5778,12.248,18.665
1.4745,6.561,12.263,18.668
1.4753,6.4844,12.327,18.681
1.4762,6.4625,12.346,18.685
1.4772,6.4706,12.339,18.684
1.4784,6.5314,12.287,18.674
1.4793,6.4838,12.328,18.682
1.4802,6.4617,12.347,18.686
1.4812,6.469,12.34,18.685
1.4824,6.5237,12.293,18.675
1.4835,6.5825,12.244,18.665
1.4844,6.5102,12.305,18.678
1.4852,6.4641,12.344,18.686
1.4862,6.4583,12.349,18.687
1.4873,6.4856,12.325,18.682
1.4885,6.5696,12.254,18.668
1.4895,6.5528,12.269,18.671
1.4903,6.4763,12.333,18.684
1.4912,6.4544,12.352,18.688
1.4922,6.4626,12.345,18.686
1.4934,6.5234,12.293,18.676
1.4943,6.4758,12.333,18.684
1.4952,6.4537,12.352,18.688
1.4962,6.461,12.346,18.687
1.4974,6.5157,12.299,18.678
1.4985,6.5745,12.25,18.668
1.4994,6.5023,12.31,18.68
1.5002,6.4562,12.35,18.688
1.5005,15.814,9.283,14.588
1.5008,32.472,8.6404,8.6654
1.5013,51.897,21.719,7.322
1.5019,63.684,51.419,22.159
1.5024,74.67,87.13,57.927
1.503,85.502,115.02,115.04
1.5038,89.745,126.11,178.59
1.5045,86.73,123.99,201.11
1.5053,80.791,117.1,190.46
1.5059,77.07,111.46,176.25
1.5069,75.259,107.78,167.42
1.508,73.545,105.93,165.14
1.5091,72.085,104.25,163.02
1.5102,71.075,102.84,160.64
1.5113,69.841,101.89,159.1
1.5122,69.395,101.4,158.24
1.5131,68.715,100.86,157.45
1.5141,68,100.33,156.59
1.5154,67.446,99.769,155.69
1.5163,66.697,99.308,155.03
1.5173,66.2,98.963,154.44
1.5184,65.74,98.544,153.79
1.5196,64.933,98.052,153.07
1.5205,64.672,97.824,152.61
1.5213,64.212,97.502,152.13
1.5224,63.684,97.168,151.57
1.5237,63.347,96.808,150.95
1.5246,62.743,96.492,150.5
1.5255,62.445,96.269,150.1
1.5266,62.052,95.958,149.6
1.5278,61.388,95.615,149.07
1.5287,61.24,95.433,148.69
1.5296,60.87,95.176,148.3
1.5307,60.429,94.937,147.88
1.532,60.201,94.699,147.41
1.5328,59.742,94.447,147.07
1.5337,59.538,94.293,146.76
1.5347,59.212,94.054,146.37
1.536,58.625,93.791,145.94
1.5369,58.589,93.657,145.63
1.5379,58.267,93.45,145.31
1.5389,57.917,93.279,144.99
1.5401,57.772,93.099,144.62
1.541,57.386,92.898,144.33
1.5419,57.183,92.777,144.08
1.543,56.968,92.59,143.75
1.5443,56.45,92.341,143.37
1.5451,56.468,92.29,143.17
1.5459,56.176,92.145,142.94
1.5469,55.955,92.01,142.67
1.5482,55.861,91.835,142.34
1.5494,55.286,91.559,141.99
1.5501,55.437,91.601,141.86
1.5509,55.029,91.471,141.68
1.5518,54.963,91.366,141.46
1.553,54.728,91.196,141.17
1.5542,54.131,91.061,140.92
1.5552,54.416,91.036,140.71
1.5561,54.094,90.821,140.47
1.5569,53.967,90.783,140.32
1.5579,53.812,90.655,140.1
1.559,53.461,90.537,139.88
1.5603,53.303,90.509,139.68
1.5613,53.601,90.303,139.42
1.5621,52.918,90.258,139.29
1.563,53.008,90.163,139.11
1.5641,52.69,90.037,138.91
1.5652,52.353,89.99,138.73
1.5662,52.607,89.888,138.54
1.5671,52.202,89.775,138.37
1.5681,52.107,89.736,138.23
1.5691,52.077,89.635,138.05
1.5702,51.73,89.522,137.86
1.5711,51.738,89.496,137.73
1.572,51.61,89.405,137.58
1.5731,51.378,89.329,137.42
1.5744,51.379,89.308,137.25
1.5751,51.083,89.162,137.1
1.5759,51.147,89.135,137
1.5769,50.953,89.056,136.86
1.5781,50.711,88.998,136.7
1.5792,50.962,88.957,136.55
1.58,50.481,88.848,136.43
1.5808,50.553,88.815,136.32
1.5818,50.375,88.741,136.19
1.5831,50.091,88.689,136.04
1.5842,50.442,88.668,135.91
1.585,49.9,88.556,135.8
1.5857,50.027,88.525,135.7
1.5867,49.83,88.463,135.59
1.588,49.575,88.437,135.46
1.5891,50.164,88.388,135.31
1.5901,49.348,88.239,135.19
1.5908,49.582,88.271,135.13
1.5916,49.333,88.21,135.03
1.5926,49.296,88.179,134.93
1.5938,49.304,88.111,134.8
1.5949,48.867,88.01,134.67
1.5957,49.111,88.043,134.61
1.5965,48.893,87.988,134.53
1.5975,48.863,87.957,134.44
1.5987,48.897,87.889,134.31
1.5999,48.386,87.791,134.19
1.6006,48.729,87.833,134.14
1.6014,48.472,87.786,134.07
1.6024,48.481,87.757,133.99
1.6037,48.495,87.677,133.86
1.6048,47.846,87.615,133.77
1.6055,48.381,87.636,133.71
1.6063,48.091,87.605,133.65
1.6073,48.131,87.575,133.57
1.6086,48.106,87.48,133.44
1.6097,47.41,87.467,133.39
1.6106,48.066,87.49,133.32
1.6114,47.7,87.419,133.25
1.6122,47.766,87.409,133.19
1.6132,47.68,87.362,133.11
1.6144,47.417,87.329,133.03
1.6156,47.625,87.383,132.98
1.6163,47.325,87.251,132.88
1.6171,47.489,87.26,132.84
1.618,47.33,87.223,132.78
1.6191,47.229,87.211,132.71
1.6203,47.48,87.19,132.63
1.6211,47.072,87.13,132.57
1.622,47.153,87.129,132.52
1.623,47.079,87.089,132.45
1.6241,46.868,87.063,132.39
1.6253,47.023,87.116,132.35
1.6261,46.762,86.994,132.27
1.6268,46.918,87.006,132.23
1.6278,46.773,86.973,132.18
1.6289,46.67,86.967,132.12
1.63,46.933,86.955,132.06
1.6309,46.542,86.897,132
1.6317,46.629,86.899,131.96
1.6327,46.557,86.864,131.91
1.6339,46.348,86.844,131.85
1.6351,46.551,86.899,131.82
1.6358,46.263,86.786,131.75
1.6366,46.429,86.798,131.72
1.6375,46.289,86.77,131.67
1.6386,46.191,86.769,131.63
1.6398,46.498,86.76,131.57
1.6406,46.067,86.707,131.53
1.6414,46.183,86.711,131.49
1.6424,46.099,86.679,131.44
1.6436,45.908,86.669,131.4
1.6447,46.184,86.707,131.37
1.6455,45.855,86.62,131.31
1.6463,45.991,86.628,131.29
1.6472,45.88,86.602,131.24
1.6484,45.729,86.603,131.21
1.6496,46.098,86.617,131.17
1.6503,45.649,86.552,131.13
1.6511,45.8,86.554,131.1
1.6521,45.686,86.53,131.06
1.6533,45.502,86.539,131.03
1.6544,45.994,86.552,130.99
1.6552,45.436,86.489,130.95
1.656,45.631,86.485,130.92
1.6569,45.492,86.467,130.89
1.6582,45.353,86.497,130.87
1.6593,46.011,86.474,130.81
1.6602,45.197,86.389,130.77
1.661,45.518,86.436,130.76
1.6618,45.327,86.41,130.73
1.6628,45.349,86.413,130.71
1.664,45.453,86.387,130.66
1.6651,45.033,86.33,130.62
1.6659,45.363,86.387,130.61
1.6666,45.171,86.361,130.59
1.6676,45.211,86.362,130.56
1.6688,45.297,86.331,130.52
1.6699,44.812,86.286,130.49
1.6707,45.243,86.336,130.48
1.6715,45.024,86.316,130.46
1.6725,45.084,86.316,130.43
1.6737,45.185,86.273,130.38
1.6748,44.542,86.247,130.37
1.6757,45.099,86.331,130.37
1.6765,44.851,86.257,130.33
1.6773,44.953,86.273,130.31
1.6783,44.91,86.252,130.28
1.6794,44.74,86.247,130.27
1.6807,44.94,86.316,130.27
1.6814,44.683,86.213,130.21
1.6821,44.872,86.234,130.2
1.683,44.748,86.218,130.18
1.6842,44.684,86.23,130.17
1.6853,45.004,86.231,130.14
1.6862,44.596,86.191,130.12
1.687,44.725,86.205,130.11
1.688,44.672,86.184,130.08
1.6891,44.51,86.184,130.07
1.6903,44.759,86.237,130.06
1.691,44.488,86.156,130.02
1.6918,44.634,86.173,130.01
1.6927,44.542,86.157,129.99
1.6939,44.422,86.168,129.98
1.695,44.782,86.191,129.97
1.6958,44.38,86.136,129.94
1.6966,44.529,86.147,129.93
1.6976,44.445,86.131,129.91
1.6988,44.279,86.144,129.9
1.6999,44.72,86.176,129.89
1.7007,44.258,86.114,129.86
1.7014,44.445,86.122,129.85
1.7024,44.336,86.109,129.84
1.7037,44.193,86.138,129.84
1.7048,44.797,86.145,129.81
1.7057,44.163,86.052,129.77
1.7064,44.401,86.115,129.78
1.7073,44.243,86.089,129.77
1.7082,44.261,86.1,129.76
1.7093,44.363,86.09,129.74
1.7105,44.07,86.03,129.71
1.7113,44.323,86.101,129.72
1.712,44.152,86.076,129.71
1.713,44.204,86.084,129.7
1.7142,44.289,86.065,129.67
1.7153,43.88,86.029,129.66
1.7161,44.262,86.08,129.66
1.7169,44.079,86.063,129.65
1.7179,44.133,86.071,129.64
1.7191,44.253,86.047,129.62
1.7202,43.753,86.012,129.6
1.7209,44.217,86.065,129.61
1.7217,44,86.052,129.6
1.7227,44.08,86.058,129.59
1.7239,44.196,86.019,129.56
1.725,43.518,86.007,129.56
1.7259,44.178,86.09,129.57
1.7267,43.886,86.028,129.55
1.7275,44.019,86.044,129.54
1.7285,43.972,86.03,129.53
1.7297,43.812,86.036,129.53
1.7308,44.11,86.092,129.54
1.7315,43.811,86.015,129.5
1.7323,43.976,86.034,129.5
1.7333,43.886,86.022,129.49
1.7344,43.783,86.04,129.49
1.7356,44.178,86.062,129.48
1.7363,43.747,86.015,129.47
1.7371,43.913,86.027,129.46
1.7381,43.832,86.015,129.45
1.7393,43.678,86.034,129.46
1.7404,44.149,86.063,129.45
1.7412,43.672,86.009,129.43
1.7419,43.868,86.019,129.43
1.7429,43.765,86.01,129.42
1.7442,43.624,86.043,129.43
1.7453,44.253,86.052,129.41
1.7462,43.609,85.967,129.38
1.7469,43.863,86.026,129.4
1.7477,43.711,86.004,129.39
1.7487,43.736,86.019,129.39
1.7499,43.854,86.011,129.38
1.751,43.556,85.954,129.35
1.7518,43.823,86.027,129.37
1.7525,43.652,86.005,129.36
1.7535,43.714,86.015,129.36
1.7547,43.801,85.998,129.35
1.7558,43.398,85.969,129.34
1.7566,43.79,86.019,129.35
1.7573,43.613,86.003,129.34
1.7583,43.672,86.014,129.34
1.7595,43.802,85.994,129.32
1.7606,43.319,85.961,129.31
1.7614,43.773,86.016,129.32
1.7622,43.565,86.004,129.32
1.7631,43.648,86.012,129.32
1.7644,43.767,85.98,129.29
1.7655,43.142,85.967,129.3
1.7664,43.741,86.053,129.32
1.7672,43.489,85.988,129.29
1.768,43.613,86.009,129.29
1.769,43.582,85.997,129.29
1.7701,43.435,86.001,129.29
1.7713,43.686,86.069,129.31
1.772,43.421,85.984,129.27
1.7727,43.609,86.007,129.28
1.7737,43.51,85.997,129.27
1.7748,43.444,86.018,129.28
1.776,43.824,86.031,129.27
1.7768,43.398,85.994,129.26
1.7776,43.559,86.009,129.26
1.7786,43.497,85.997,129.25
1.7797,43.354,86.011,129.26
1.7808,43.722,86.051,129.27
1.7816,43.373,85.992,129.25
1.7824,43.531,86.009,129.25
1.7834,43.459,85.999,129.24
1.7845,43.328,86.017,129.25
1.7857,43.759,86.051,129.25
1.7864,43.321,85.996,129.24
1.7872,43.509,86.009,129.23
1.7882,43.418,86,129.23
1.7894,43.286,86.03,129.24
1.7905,43.853,86.047,129.23
1.7914,43.324,85.959,129.2
1.7922,43.514,86.026,129.23
1.793,43.392,86,129.22
1.794,43.401,86.016,129.22
1.7951,43.524,86.015,129.22
1.7963,43.317,85.94,129.19
1.797,43.534,86.036,129.22
1.7978,43.326,86.008,129.21
1.7987,43.423,86.019,129.21
1.7998,43.452,86.002,129.2
1.8009,43.123,85.994,129.21
1.8018,43.481,86.029,129.21
1.8026,43.342,86.008,129.2
1.8036,43.354,86.023,129.21
1.8047,43.49,86.021,129.2
1.8059,43.263,85.95,129.17
1.8067,43.477,86.04,129.21
1.8074,43.29,86.013,129.2
1.8083,43.373,86.026,129.2
1.8094,43.424,86.01,129.19
1.8106,43.095,85.994,129.19
1.8114,43.434,86.034,129.2
1.8122,43.3,86.016,129.19
1.8132,43.321,86.03,129.2
1.8144,43.47,86.026,129.19
1.8155,43.179,85.959,129.16
1.8163,43.45,86.045,129.19
1.817,43.252,86.021,129.19
1.8179,43.341,86.032,129.19
1.8191,43.393,86.014,129.18
1.8202,43.013,86.001,129.18
1.821,43.419,86.04,129.19
1.8218,43.255,86.024,129.18
1.8228,43.301,86.038,129.19
1.824,43.435,86.027,129.18
1.8251,43.074,85.984,129.17
1.8259,43.397,86.047,129.19
1.8266,43.236,86.029,129.18
1.8276,43.296,86.041,129.18
1.8288,43.415,86.026,129.17
1.8299,42.99,85.991,129.17
1.8307,43.405,86.048,129.18
1.8314,43.216,86.034,129.18
1.8324,43.293,86.045,129.18
1.8336,43.417,86.021,129.17
1.8347,42.878,86,129.17
1.8357,43.342,86.093,129.2
1.8364,43.184,86.021,129.17
1.8373,43.274,86.048,129.18
1.8382,43.278,86.036,129.17
1.8394,43.13,86.035,129.18
1.8404,43.281,86.065,129.18
1.8414,43.354,86.032,129.17
1.8423,43.119,86.04,129.18
1.8433,43.297,86.072,129.18
1.8444,43.413,86.026,129.16
1.8453,43.093,86.047,129.18
1.8462,43.318,86.062,129.18
1.8473,43.308,86.021,129.16
1.8482,43.041,86.052,129.18
1.8492,43.358,86.071,129.18
1.8502,43.268,86.021,129.16
1.8511,43.124,86.062,129.18
1.8521,43.317,86.058,129.17
1.8531,43.177,86.027,129.16
1.8542,42.968,86.074,129.19
1.8551,43.369,86.059,129.17
1.856,43.13,86.042,129.17
1.857,43.17,86.076,129.18
1.858,43.323,86.056,129.17
1.859,43.082,86.036,129.17
1.8601,43.045,86.102,129.2
1.861,43.344,86.05,129.17
1.8619,43.095,86.057,129.17
1.8629,43.247,86.084,129.18
1.864,43.382,86.044,129.16
1.8649,43.019,86.058,129.18
1.8658,43.276,86.083,129.18
1.8668,43.232,86.048,129.17
1.8677,43.093,86.07,129.18
1.8688,43.303,86.088,129.18
1.8697,43.166,86.055,129.17
1.8706,43.163,86.076,129.18
1.8716,43.26,86.072,129.18
1.8729,43.091,86.013,129.15
1.8736,43.276,86.092,129.18
1.8744,43.123,86.068,129.18
1.8753,43.189,86.08,129.18
1.8765,43.281,86.067,129.17
1.8776,42.926,86.039,129.17
1.8784,43.276,86.089,129.18
1.8792,43.126,86.072,129.18
1.8802,43.175,86.085,129.18
1.8813,43.321,86.073,129.17
1.8825,42.912,86.028,129.16
1.8832,43.298,86.094,129.18
1.884,43.106,86.078,129.18
1.8849,43.189,86.088,129.18
1.8861,43.291,86.065,129.17
1.8872,42.783,86.047,129.18
1.888,43.314,86.091,129.18
1.8888,43.097,86.084,129.18
1.8898,43.196,86.093,129.19
1.891,43.352,86.052,129.16
1.8921,42.626,86.051,129.18
1.893,43.36,86.122,129.19
1.8937,43.047,86.079,129.18
1.8946,43.19,86.092,129.18
1.8956,43.154,86.08,129.18
1.8968,42.956,86.09,129.19
1.8979,43.343,86.147,129.21
1.8986,43.025,86.075,129.18
1.8994,43.201,86.095,129.19
1.9003,43.122,86.086,129.18
1.9015,43.032,86.106,129.2
1.9026,43.437,86.129,129.2
1.9034,43.017,86.085,129.19
1.9042,43.191,86.099,129.19
1.9051,43.12,86.088,129.19
1.9064,42.981,86.11,129.2
1.9074,43.45,86.14,129.2
1.9082,42.995,86.088,129.19
1.909,43.193,86.101,129.19
1.9099,43.103,86.092,129.19
1.9112,42.977,86.124,129.21
1.9123,43.567,86.138,129.2
1.9132,43.005,86.054,129.17
1.9139,43.223,86.118,129.2
1.9148,43.097,86.094,129.19
1.9157,43.117,86.11,129.2
1.9169,43.246,86.108,129.19
1.9181,43.01,86.04,129.17
1.9188,43.253,86.127,129.2
1.9195,43.062,86.102,129.2
1.9205,43.152,86.114,129.2
1.9216,43.207,86.096,129.19
1.9227,42.845,86.083,129.19
1.9235,43.235,86.121,129.2
1.9244,43.081,86.104,129.2
1.9253,43.122,86.118,129.2
1.9265,43.262,86.11,129.19
1.9276,42.925,86.061,129.18
1.9284,43.232,86.128,129.2
1.9291,43.07,86.109,129.2
1.9301,43.136,86.12,129.2
1.9313,43.246,86.105,129.19
1.9324,42.834,86.074,129.19
1.9332,43.246,86.127,129.2
1.934,43.065,86.113,129.2
1.9349,43.14,86.124,129.21
1.9361,43.273,86.102,129.19
1.9372,42.761,86.077,129.2
1.9382,43.17,86.172,129.23
1.939,43.055,86.098,129.2
1.9398,43.127,86.126,129.21
1.9408,43.15,86.115,129.2
1.9419,42.994,86.109,129.2
1.9428,43.138,86.138,129.21
1.9438,43.168,86.113,129.2
1.9448,43.012,86.117,129.21
1.9459,43.15,86.164,129.23
1.9467,43.104,86.107,129.2
1.9476,43.11,86.13,129.21
1.9486,43.175,86.122,129.21
1.9498,42.962,86.092,129.2
1.9506,43.167,86.139,129.22
1.9514,43.087,86.12,129.21
1.9524,43.082,86.132,129.22
1.9536,43.277,86.139,129.21
1.9546,43.049,86.11,129.21
1.9555,43.081,86.14,129.22
1.9564,43.18,86.127,129.21
1.9576,42.991,86.101,129.2
1.9584,43.136,86.143,129.22
1.9593,43.104,86.124,129.21
1.9603,43.049,86.133,129.22
1.9615,43.26,86.164,129.23
1.9623,43.042,86.119,129.21
1.9631,43.13,86.137,129.22
1.9642,43.124,86.126,129.21
1.9653,42.929,86.125,129.22
1.9665,43.179,86.229,129.26
1.9672,42.915,86.103,129.21
1.968,43.207,86.136,129.22
1.9688,43.057,86.13,129.22
1.9699,43.097,86.15,129.23
1.9711,43.386,86.135,129.21
1.9721,42.876,86.091,129.21
1.973,43.078,86.174,129.24
1.9738,43.092,86.121,129.21
1.9747,43.053,86.143,129.22
1.9758,43.201,86.146,129.22
1.977,43.135,86.085,129.2
1.9778,43.091,86.16,129.23
1.9786,43.102,86.13,129.22
1.9796,43.031,86.142,129.23
1.9807,43.232,86.168,129.23
1.9816,43.061,86.128,129.22
1.9824,43.107,86.147,129.23
1.9834,43.146,86.138,129.22
1.9846,42.936,86.117,129.22
1.9855,43.152,86.156,129.23
1.9863,43.084,86.137,129.22
1.9873,43.059,86.148,129.23
1.9885,43.256,86.162,129.23
1.9894,43.051,86.13,129.22
1.9903,43.096,86.152,129.23
1.9913,43.155,86.142,129.23
1.9925,42.963,86.118,129.22
1.9933,43.137,86.159,129.24
1.9941,43.088,86.14,129.23
1.9952,43.049,86.15,129.23
1.9964,43.258,86.172,129.24
1.9972,43.042,86.135,129.23
1.9981,43.111,86.154,129.23
1.9991,43.134,86.143,129.23
2.0003,42.933,86.131,129.23
2.0011,43.145,86.163,129.24
2.002,43.099,86.141,129.23
2.003,43.035,86.152,129.24
2.0042,43.223,86.177,129.24
2.005,43.058,86.137,129.23
2.0059,43.102,86.156,129.24
2.0069,43.143,86.147,129.23
2.0081,42.93,86.125,129.23
2.009,43.151,86.165,129.24
2.0098,43.078,86.146,129.23
2.0108,43.059,86.157,129.24
2.012,43.256,86.169,129.24
2.0129,43.045,86.138,129.23
2.0138,43.087,86.162,129.24
2.0148,43.156,86.151,129.24
2.0159,42.969,86.126,129.23
2.0168,43.129,86.168,129.24
2.0176,43.087,86.148,129.24
2.0187,43.043,86.158,129.24
2.0199,43.254,86.183,129.25
2.0207,43.036,86.143,129.24
2.0215,43.112,86.161,129.24
2.0225,43.124,86.15,129.24
2.0237,42.924,86.142,129.24
2.0246,43.148,86.173,129.25
2.0255,43.106,86.147,129.24
2.0265,43.025,86.159,129.24
2.0277,43.21,86.184,129.25
2.0285,43.063,86.145,129.24
